is_purchaser,avg_total_events,avg_view_item_events,avg_add_to_cart_events,avg_begin_checkout_events
false,13.236638004026574,1.0764596308352266,0.12116582309443633,0.057572393549965219
true,176.09097080787512,22.632948630911972,5.9617560534057459,5.3084408237157712
