is_purchaser,avg_total_events,avg_view_item_events,avg_add_to_cart_events,avg_begin_checkout_events
False,13.236638004026574,1.0764596308352266,0.1211658230944363,0.0575723935499652
True,176.09097080787512,22.63294863091197,5.961756053405746,5.308440823715771
